Timestamp,Raw,Voltage
2025-09-22 00:31:22.384140,333,0.27
2025-09-22 00:31:22.483084,89,0.07
2025-09-22 00:31:22.584101,118,0.1
2025-09-22 00:31:22.684102,133,0.11
2025-09-22 00:31:22.782976,61,0.05
2025-09-22 00:31:22.884195,288,0.23
2025-09-22 00:31:22.984005,634,0.51
2025-09-22 00:31:23.083999,830,0.67
2025-09-22 00:31:23.182995,50,0.04
2025-09-22 00:31:23.285051,3218,2.59
2025-09-22 00:31:23.385077,1616,1.3
2025-09-22 00:31:23.485291,2514,2.03
2025-09-22 00:31:23.585070,1209,0.97
2025-09-22 00:31:23.685058,4095,3.3
2025-09-22 00:31:23.784017,902,0.73
2025-09-22 00:31:23.884200,976,0.79
2025-09-22 00:31:23.984013,983,0.79
2025-09-22 00:31:24.083203,32,0.03
2025-09-22 00:31:24.184020,591,0.48
2025-09-22 00:31:24.284054,464,0.37
2025-09-22 00:31:24.384009,269,0.22
2025-09-22 00:31:24.484142,304,0.24
2025-09-22 00:31:24.584221,473,0.38
2025-09-22 00:31:24.684143,382,0.31
2025-09-22 00:31:24.784040,242,0.2
2025-09-22 00:31:24.884023,529,0.43
2025-09-22 00:31:24.984035,269,0.22
2025-09-22 00:31:25.084042,239,0.19
2025-09-22 00:31:25.184117,282,0.23
2025-09-22 00:31:25.284035,126,0.1
2025-09-22 00:31:25.384036,166,0.13
2025-09-22 00:31:25.484010,160,0.13
2025-09-22 00:31:25.583035,82,0.07
2025-09-22 00:31:25.684006,368,0.3
2025-09-22 00:31:25.784009,222,0.18
2025-09-22 00:31:25.884065,387,0.31
2025-09-22 00:31:25.984099,544,0.44
2025-09-22 00:31:26.084126,429,0.35
2025-09-22 00:31:26.184262,134,0.11
2025-09-22 00:31:26.284120,139,0.11
2025-09-22 00:31:26.384111,146,0.12
2025-09-22 00:31:26.483998,171,0.14
2025-09-22 00:31:26.584143,176,0.14
2025-09-22 00:31:26.684131,112,0.09
2025-09-22 00:31:26.784249,496,0.4
2025-09-22 00:31:26.884044,291,0.23
2025-09-22 00:31:26.984046,407,0.33
2025-09-22 00:31:27.084164,292,0.24
2025-09-22 00:31:27.184095,725,0.58
2025-09-22 00:31:27.285101,1744,1.41
2025-09-22 00:31:27.385158,1254,1.01
2025-09-22 00:31:27.485102,1887,1.52
2025-09-22 00:31:27.584251,457,0.37
2025-09-22 00:31:27.684001,193,0.16
2025-09-22 00:31:27.784249,291,0.23
2025-09-22 00:31:27.884146,321,0.26
2025-09-22 00:31:27.985202,2177,1.75
2025-09-22 00:31:28.085151,4095,3.3
2025-09-22 00:31:28.184013,849,0.68
2025-09-22 00:31:28.284182,386,0.31
2025-09-22 00:31:28.384017,432,0.35
2025-09-22 00:31:28.484117,211,0.17
2025-09-22 00:31:28.584017,166,0.13
2025-09-22 00:31:28.684040,109,0.09
2025-09-22 00:31:28.784033,163,0.13
2025-09-22 00:31:28.883074,54,0.04
2025-09-22 00:31:28.984156,368,0.3
2025-09-22 00:31:29.084211,105,0.08
2025-09-22 00:31:29.184215,378,0.3
2025-09-22 00:31:29.284117,135,0.11
2025-09-22 00:31:29.383094,48,0.04
2025-09-22 00:31:29.484009,266,0.21
2025-09-22 00:31:29.583198,43,0.03
2025-09-22 00:31:29.684158,318,0.26
2025-09-22 00:31:29.784103,400,0.32
2025-09-22 00:31:29.882977,46,0.04
2025-09-22 00:31:29.984140,147,0.12
2025-09-22 00:31:30.084000,208,0.17
2025-09-22 00:31:30.182994,74,0.06
2025-09-22 00:31:30.283143,43,0.03
2025-09-22 00:31:30.383072,49,0.04
2025-09-22 00:31:30.484146,251,0.2
2025-09-22 00:31:30.585321,250,0.2
2025-09-22 00:31:30.684031,281,0.23
2025-09-22 00:31:30.783203,61,0.05
2025-09-22 00:31:30.882960,93,0.07
2025-09-22 00:31:30.983027,71,0.06
2025-09-22 00:31:31.083025,68,0.05
2025-09-22 00:31:31.184043,307,0.25
2025-09-22 00:31:31.284253,102,0.08
2025-09-22 00:31:31.384000,352,0.28
2025-09-22 00:31:31.484046,112,0.09
2025-09-22 00:31:31.584001,787,0.63
2025-09-22 00:31:31.685310,2020,1.63
2025-09-22 00:31:31.785083,2182,1.76
2025-09-22 00:31:31.885127,4095,3.3
2025-09-22 00:31:31.985037,4095,3.3
2025-09-22 00:31:32.084065,365,0.29
2025-09-22 00:31:32.185098,3501,2.82
2025-09-22 00:31:32.284169,784,0.63
2025-09-22 00:31:32.384040,631,0.51
2025-09-22 00:31:32.483120,59,0.05
2025-09-22 00:31:32.584102,380,0.31
2025-09-22 00:31:32.685267,1047,0.84
2025-09-22 00:31:32.784093,852,0.69
2025-09-22 00:31:32.884255,710,0.57
2025-09-22 00:31:32.984034,603,0.49
2025-09-22 00:31:33.084252,298,0.24
2025-09-22 00:31:33.184244,310,0.25
2025-09-22 00:31:33.284141,665,0.54
2025-09-22 00:31:33.384018,118,0.1
2025-09-22 00:31:33.483098,47,0.04
2025-09-22 00:31:33.584118,315,0.25
2025-09-22 00:31:33.684145,253,0.2
2025-09-22 00:31:33.784096,396,0.32
2025-09-22 00:31:33.884003,108,0.09
2025-09-22 00:31:33.984094,638,0.51
2025-09-22 00:31:34.084151,272,0.22
2025-09-22 00:31:34.182951,39,0.03
2025-09-22 00:31:34.284021,175,0.14
2025-09-22 00:31:34.383024,92,0.07
2025-09-22 00:31:34.483092,64,0.05
2025-09-22 00:31:34.584116,477,0.38
2025-09-22 00:31:34.684135,131,0.11
2025-09-22 00:31:34.784262,704,0.57
2025-09-22 00:31:34.882997,32,0.03
2025-09-22 00:31:34.984153,151,0.12
2025-09-22 00:31:35.082976,80,0.06
2025-09-22 00:31:35.184150,272,0.22
2025-09-22 00:31:35.284052,467,0.38
2025-09-22 00:31:35.384033,149,0.12
2025-09-22 00:31:35.484817,141,0.11
2025-09-22 00:31:35.584069,157,0.13
2025-09-22 00:31:35.683182,98,0.08
2025-09-22 00:31:35.784240,436,0.35
2025-09-22 00:31:35.882013,0,0.0
2025-09-22 00:31:35.984052,172,0.14
2025-09-22 00:31:36.083988,235,0.19
2025-09-22 00:31:36.184002,208,0.17
2025-09-22 00:31:36.283994,432,0.35
2025-09-22 00:31:36.384081,775,0.62
2025-09-22 00:31:36.484136,577,0.46
2025-09-22 00:31:36.585089,2442,1.97
2025-09-22 00:31:36.685277,1232,0.99
2025-09-22 00:31:36.785118,1103,0.89
2025-09-22 00:31:36.883985,576,0.46
2025-09-22 00:31:36.984199,640,0.52
2025-09-22 00:31:37.084035,505,0.41
2025-09-22 00:31:37.184143,525,0.42
2025-09-22 00:31:37.284223,208,0.17
2025-09-22 00:31:37.385305,4095,3.3
2025-09-22 00:31:37.485179,1933,1.56
2025-09-22 00:31:37.584151,430,0.35
2025-09-22 00:31:37.684141,426,0.34
2025-09-22 00:31:37.784122,602,0.49
2025-09-22 00:31:37.882950,37,0.03
2025-09-22 00:31:37.984143,491,0.4
2025-09-22 00:31:38.084252,372,0.3
2025-09-22 00:31:38.183976,204,0.16
2025-09-22 00:31:38.284114,276,0.22
2025-09-22 00:31:38.382991,90,0.07
2025-09-22 00:31:38.484125,224,0.18
2025-09-22 00:31:38.583042,64,0.05
2025-09-22 00:31:38.684003,302,0.24
2025-09-22 00:31:38.784006,433,0.35
2025-09-22 00:31:38.884078,176,0.14
2025-09-22 00:31:38.984140,242,0.2
2025-09-22 00:31:39.082952,65,0.05
2025-09-22 00:31:39.184147,547,0.44
2025-09-22 00:31:39.284003,140,0.11
2025-09-22 00:31:39.384223,538,0.43
2025-09-22 00:31:39.483200,80,0.06
2025-09-22 00:31:39.584101,678,0.55
2025-09-22 00:31:39.681952,0,0.0
2025-09-22 00:31:39.783048,49,0.04
2025-09-22 00:31:39.883111,79,0.06
2025-09-22 00:31:39.984157,358,0.29
2025-09-22 00:31:40.084090,247,0.2
2025-09-22 00:31:40.183974,432,0.35
2025-09-22 00:31:40.283986,502,0.4
2025-09-22 00:31:40.384117,511,0.41
2025-09-22 00:31:40.482974,46,0.04
2025-09-22 00:31:40.584221,178,0.14
2025-09-22 00:31:40.684000,118,0.1
2025-09-22 00:31:40.784125,456,0.37
2025-09-22 00:31:40.884099,366,0.29
2025-09-22 00:31:40.984010,347,0.28
2025-09-22 00:31:41.083976,283,0.23
2025-09-22 00:31:41.183093,78,0.06
2025-09-22 00:31:41.283999,128,0.1
2025-09-22 00:31:41.384222,997,0.8
2025-09-22 00:31:41.485078,3271,2.64
2025-09-22 00:31:41.585134,1554,1.25
2025-09-22 00:31:41.684243,374,0.3
2025-09-22 00:31:41.785135,4095,3.3
2025-09-22 00:31:41.885104,3071,2.47
2025-09-22 00:31:41.985037,1963,1.58
2025-09-22 00:31:42.085048,2586,2.08
2025-09-22 00:31:42.184144,323,0.26
2025-09-22 00:31:42.285104,1696,1.37
2025-09-22 00:31:42.381901,0,0.0
2025-09-22 00:31:42.483994,287,0.23
2025-09-22 00:31:42.584127,374,0.3
2025-09-22 00:31:42.684000,270,0.22
2025-09-22 00:31:42.783203,63,0.05
2025-09-22 00:31:42.884009,265,0.21
2025-09-22 00:31:42.984234,215,0.17
2025-09-22 00:31:43.084046,311,0.25
2025-09-22 00:31:43.182978,65,0.05
2025-09-22 00:31:43.284222,400,0.32
2025-09-22 00:31:43.383155,27,0.02
2025-09-22 00:31:43.482950,90,0.07
2025-09-22 00:31:43.582150,0,0.0
2025-09-22 00:31:43.682992,80,0.06
2025-09-22 00:31:43.784079,330,0.27
2025-09-22 00:31:43.884118,101,0.08
2025-09-22 00:31:43.984108,321,0.26
2025-09-22 00:31:44.084071,240,0.19
2025-09-22 00:31:44.184128,145,0.12
2025-09-22 00:31:44.284012,144,0.12
2025-09-22 00:31:44.384007,353,0.28
2025-09-22 00:31:44.484052,270,0.22
2025-09-22 00:31:44.584000,219,0.18
2025-09-22 00:31:44.683205,85,0.07
2025-09-22 00:31:44.782958,87,0.07
2025-09-22 00:31:44.882040,0,0.0
2025-09-22 00:31:44.983986,128,0.1
2025-09-22 00:31:45.084147,109,0.09
2025-09-22 00:31:45.184027,181,0.15
2025-09-22 00:31:45.282963,41,0.03
2025-09-22 00:31:45.384144,167,0.13
2025-09-22 00:31:45.484032,241,0.19
2025-09-22 00:31:45.584028,375,0.3
2025-09-22 00:31:45.683086,79,0.06
2025-09-22 00:31:45.784155,462,0.37
2025-09-22 00:31:45.884118,406,0.33
2025-09-22 00:31:45.985077,2314,1.86
2025-09-22 00:31:46.084230,384,0.31
2025-09-22 00:31:46.185167,1989,1.6
2025-09-22 00:31:46.285206,2105,1.7
2025-09-22 00:31:46.385322,2337,1.88
2025-09-22 00:31:46.481920,0,0.0
2025-09-22 00:31:46.585024,3881,3.13
2025-09-22 00:31:46.684143,669,0.54
2025-09-22 00:31:46.784223,129,0.1
2025-09-22 00:31:46.885221,1037,0.84
2025-09-22 00:31:46.983974,137,0.11
2025-09-22 00:31:47.082941,75,0.06
2025-09-22 00:31:47.184034,234,0.19
2025-09-22 00:31:47.284016,329,0.27
2025-09-22 00:31:47.384020,193,0.16
2025-09-22 00:31:47.484004,334,0.27
2025-09-22 00:31:47.583083,96,0.08
2025-09-22 00:31:47.684208,475,0.38
2025-09-22 00:31:47.784223,258,0.21
2025-09-22 00:31:47.883025,27,0.02
2025-09-22 00:31:47.982964,80,0.06
2025-09-22 00:31:48.084134,289,0.23
2025-09-22 00:31:48.184125,229,0.18
2025-09-22 00:31:48.282927,65,0.05
2025-09-22 00:31:48.383976,107,0.09
2025-09-22 00:31:48.481951,0,0.0
2025-09-22 00:31:48.583982,162,0.13
2025-09-22 00:31:48.683002,16,0.01
2025-09-22 00:31:48.784205,304,0.24
2025-09-22 00:31:48.884114,254,0.2
2025-09-22 00:31:48.982998,39,0.03
2025-09-22 00:31:49.084012,238,0.19
2025-09-22 00:31:49.184101,207,0.17
2025-09-22 00:31:49.284053,170,0.14
2025-09-22 00:31:49.383977,432,0.35
2025-09-22 00:31:49.484012,459,0.37
2025-09-22 00:31:49.583980,347,0.28
2025-09-22 00:31:49.682926,22,0.02
2025-09-22 00:31:49.783977,437,0.35
2025-09-22 00:31:49.884009,147,0.12
2025-09-22 00:31:49.982938,32,0.03
2025-09-22 00:31:50.084127,208,0.17
2025-09-22 00:31:50.184227,121,0.1
2025-09-22 00:31:50.284020,124,0.1
2025-09-22 00:31:50.383976,354,0.29
2025-09-22 00:31:50.484236,224,0.18
2025-09-22 00:31:50.581900,0,0.0
2025-09-22 00:31:50.683137,50,0.04
2025-09-22 00:31:50.784222,417,0.34
2025-09-22 00:31:50.883082,80,0.06
2025-09-22 00:31:50.985179,1445,1.16
2025-09-22 00:31:51.085277,2807,2.26
2025-09-22 00:31:51.184269,625,0.5
2025-09-22 00:31:51.285252,4095,3.3
2025-09-22 00:31:51.385017,4095,3.3
2025-09-22 00:31:51.485180,1702,1.37
2025-09-22 00:31:51.585264,2549,2.05
2025-09-22 00:31:51.685268,4095,3.3
2025-09-22 00:31:51.784092,150,0.12
2025-09-22 00:31:51.883976,461,0.37
2025-09-22 00:31:51.984120,586,0.47
2025-09-22 00:31:52.084024,827,0.67
2025-09-22 00:31:52.185054,1662,1.34
2025-09-22 00:31:52.284124,423,0.34
2025-09-22 00:31:52.381899,0,0.0
2025-09-22 00:31:52.483988,139,0.11
2025-09-22 00:31:52.584133,209,0.17
2025-09-22 00:31:52.681947,7,0.01
2025-09-22 00:31:52.784054,223,0.18
2025-09-22 00:31:52.884078,223,0.18
2025-09-22 00:31:52.982940,83,0.07
2025-09-22 00:31:53.084223,179,0.14
2025-09-22 00:31:53.184063,176,0.14
2025-09-22 00:31:53.283978,528,0.43
2025-09-22 00:31:53.383083,35,0.03
2025-09-22 00:31:53.484107,327,0.26
2025-09-22 00:31:53.583169,16,0.01
2025-09-22 00:31:53.683988,231,0.19
2025-09-22 00:31:53.784036,272,0.22
2025-09-22 00:31:53.883998,218,0.18
2025-09-22 00:31:53.982929,71,0.06
2025-09-22 00:31:54.083978,368,0.3
2025-09-22 00:31:54.184183,108,0.09
2025-09-22 00:31:54.284120,158,0.13
2025-09-22 00:31:54.383178,33,0.03
2025-09-22 00:31:54.484510,217,0.17
2025-09-22 00:31:54.584183,355,0.29
2025-09-22 00:31:54.684228,300,0.24
2025-09-22 00:31:54.784029,237,0.19
2025-09-22 00:31:54.883996,355,0.29
2025-09-22 00:31:54.984071,751,0.61
2025-09-22 00:31:55.083991,622,0.5
2025-09-22 00:31:55.184128,243,0.2
2025-09-22 00:31:55.284102,640,0.52
2025-09-22 00:31:55.383176,52,0.04
2025-09-22 00:31:55.484018,798,0.64
2025-09-22 00:31:55.585112,1365,1.1
2025-09-22 00:31:55.684016,495,0.4
2025-09-22 00:31:55.784127,758,0.61
2025-09-22 00:31:55.885040,2624,2.11
2025-09-22 00:31:55.985085,2064,1.66
2025-09-22 00:31:56.083975,596,0.48
2025-09-22 00:31:56.185065,1761,1.42
2025-09-22 00:31:56.284016,997,0.8
2025-09-22 00:31:56.384016,528,0.43
2025-09-22 00:31:56.483075,80,0.06
2025-09-22 00:31:56.584018,455,0.37
2025-09-22 00:31:56.682116,0,0.0
2025-09-22 00:31:56.782949,86,0.07
2025-09-22 00:31:56.883080,80,0.06
2025-09-22 00:31:56.983037,83,0.07
2025-09-22 00:31:57.084207,727,0.59
2025-09-22 00:31:57.182973,47,0.04
2025-09-22 00:31:57.284021,131,0.11
2025-09-22 00:31:57.384224,415,0.33
2025-09-22 00:31:57.484044,195,0.16
2025-09-22 00:31:57.583976,659,0.53
2025-09-22 00:31:57.684066,362,0.29
2025-09-22 00:31:57.784105,136,0.11
2025-09-22 00:31:57.883976,350,0.28
2025-09-22 00:31:57.984275,285,0.23
2025-09-22 00:31:58.084059,863,0.7
2025-09-22 00:31:58.184121,163,0.13
2025-09-22 00:31:58.284229,241,0.19
2025-09-22 00:31:58.384116,335,0.27
2025-09-22 00:31:58.483977,336,0.27
2025-09-22 00:31:58.584230,624,0.5
2025-09-22 00:31:58.684224,330,0.27
2025-09-22 00:31:58.783967,502,0.4
2025-09-22 00:31:58.884121,576,0.46
2025-09-22 00:31:58.984210,351,0.28
2025-09-22 00:31:59.084226,319,0.26
2025-09-22 00:31:59.184121,308,0.25
2025-09-22 00:31:59.284210,465,0.37
2025-09-22 00:31:59.383977,530,0.43
2025-09-22 00:31:59.483967,528,0.43
2025-09-22 00:31:59.584157,654,0.53
2025-09-22 00:31:59.684226,656,0.53
2025-09-22 00:31:59.783966,425,0.34
2025-09-22 00:31:59.884022,245,0.2
2025-09-22 00:31:59.983174,40,0.03
2025-09-22 00:32:00.084046,133,0.11
2025-09-22 00:32:00.184016,165,0.13
2025-09-22 00:32:00.284130,343,0.28
2025-09-22 00:32:00.384214,767,0.62
2025-09-22 00:32:00.485062,1489,1.2
2025-09-22 00:32:00.585161,4087,3.29
2025-09-22 00:32:00.685082,2310,1.86
2025-09-22 00:32:00.785148,1399,1.13
2025-09-22 00:32:00.884116,385,0.31
2025-09-22 00:32:00.984106,252,0.2
2025-09-22 00:32:01.085230,1232,0.99
2025-09-22 00:32:01.185003,2647,2.13
2025-09-22 00:32:01.284205,617,0.5
2025-09-22 00:32:01.383953,174,0.14
2025-09-22 00:32:01.483042,41,0.03
2025-09-22 00:32:01.584078,277,0.22
2025-09-22 00:32:01.683978,304,0.24
2025-09-22 00:32:01.784173,598,0.48
2025-09-22 00:32:01.884201,128,0.1
2025-09-22 00:32:01.984097,208,0.17
2025-09-22 00:32:02.084193,148,0.12
2025-09-22 00:32:02.184112,133,0.11
2025-09-22 00:32:02.282022,0,0.0
2025-09-22 00:32:02.384199,363,0.29
2025-09-22 00:32:02.484150,266,0.21
2025-09-22 00:32:02.584127,334,0.27
2025-09-22 00:32:02.684209,144,0.12
2025-09-22 00:32:02.784191,161,0.13
2025-09-22 00:32:02.883052,66,0.05
2025-09-22 00:32:02.984011,321,0.26
2025-09-22 00:32:03.083975,251,0.2
2025-09-22 00:32:03.183995,113,0.09
2025-09-22 00:32:03.284492,198,0.16
2025-09-22 00:32:03.384060,157,0.13
2025-09-22 00:32:03.484011,531,0.43
2025-09-22 00:32:03.583953,365,0.29
2025-09-22 00:32:03.682950,93,0.07
2025-09-22 00:32:03.783992,139,0.11
2025-09-22 00:32:03.884091,614,0.49
2025-09-22 00:32:03.984008,347,0.28
2025-09-22 00:32:04.084044,393,0.32
2025-09-22 00:32:04.184081,647,0.52
2025-09-22 00:32:04.284136,400,0.32
2025-09-22 00:32:04.382924,91,0.07
2025-09-22 00:32:04.483954,175,0.14
2025-09-22 00:32:04.582980,90,0.07
2025-09-22 00:32:04.684202,618,0.5
2025-09-22 00:32:04.784065,177,0.14
2025-09-22 00:32:04.884002,559,0.45
2025-09-22 00:32:04.984089,622,0.5
2025-09-22 00:32:05.084057,149,0.12
2025-09-22 00:32:05.184092,605,0.49
2025-09-22 00:32:05.284235,605,0.49
2025-09-22 00:32:05.384098,419,0.34
2025-09-22 00:32:05.485041,1196,0.96
2025-09-22 00:32:05.584084,688,0.55
2025-09-22 00:32:05.685148,4095,3.3
2025-09-22 00:32:05.784017,720,0.58
2025-09-22 00:32:05.885026,1850,1.49
2025-09-22 00:32:05.985150,4095,3.3
2025-09-22 00:32:06.084066,273,0.22
2025-09-22 00:32:06.184093,310,0.25
2025-09-22 00:32:06.284022,446,0.36
2025-09-22 00:32:06.381899,0,0.0
2025-09-22 00:32:06.484089,267,0.22
2025-09-22 00:32:06.584170,429,0.35
2025-09-22 00:32:06.683987,240,0.19
2025-09-22 00:32:06.781886,0,0.0
2025-09-22 00:32:06.884028,373,0.3
2025-09-22 00:32:06.984200,511,0.41
2025-09-22 00:32:07.084126,320,0.26
2025-09-22 00:32:07.184048,901,0.73
2025-09-22 00:32:07.284110,275,0.22
2025-09-22 00:32:07.384201,121,0.1
2025-09-22 00:32:07.483993,348,0.28
2025-09-22 00:32:07.584035,399,0.32
2025-09-22 00:32:07.683077,26,0.02
2025-09-22 00:32:07.784202,446,0.36
2025-09-22 00:32:07.884076,430,0.35
2025-09-22 00:32:07.984095,414,0.33
2025-09-22 00:32:08.084188,199,0.16
2025-09-22 00:32:08.184138,951,0.77
2025-09-22 00:32:08.283048,65,0.05
2025-09-22 00:32:08.383951,241,0.19
2025-09-22 00:32:08.484104,639,0.51
2025-09-22 00:32:08.584100,304,0.24
2025-09-22 00:32:08.684102,335,0.27
2025-09-22 00:32:08.783952,439,0.35
2025-09-22 00:32:08.882937,75,0.06
2025-09-22 00:32:08.983990,219,0.18
2025-09-22 00:32:09.084202,201,0.16
2025-09-22 00:32:09.184204,462,0.37
2025-09-22 00:32:09.284005,464,0.37
