Timestamp,Raw,Voltage
2025-09-22 00:35:08.814668,466,0.38
2025-09-22 00:35:08.914752,167,0.13
2025-09-22 00:35:09.014666,262,0.21
2025-09-22 00:35:09.114668,573,0.46
2025-09-22 00:35:09.214909,282,0.23
2025-09-22 00:35:09.313660,38,0.03
2025-09-22 00:35:09.414782,546,0.44
2025-09-22 00:35:09.514826,134,0.11
2025-09-22 00:35:09.613799,96,0.08
2025-09-22 00:35:09.714780,317,0.26
2025-09-22 00:35:09.814667,349,0.28
2025-09-22 00:35:09.914690,104,0.08
2025-09-22 00:35:10.013680,93,0.07
2025-09-22 00:35:10.114840,564,0.45
2025-09-22 00:35:10.214682,322,0.26
2025-09-22 00:35:10.313618,41,0.03
2025-09-22 00:35:10.412677,0,0.0
2025-09-22 00:35:10.513663,41,0.03
2025-09-22 00:35:10.613620,37,0.03
2025-09-22 00:35:10.713724,64,0.05
2025-09-22 00:35:10.814818,241,0.19
2025-09-22 00:35:10.914693,848,0.68
2025-09-22 00:35:11.014678,209,0.17
2025-09-22 00:35:11.114780,368,0.3
2025-09-22 00:35:11.214781,502,0.4
2025-09-22 00:35:11.314670,240,0.19
2025-09-22 00:35:11.412634,0,0.0
2025-09-22 00:35:11.514667,195,0.16
2025-09-22 00:35:11.614714,203,0.16
2025-09-22 00:35:11.712711,0,0.0
2025-09-22 00:35:11.814692,352,0.28
2025-09-22 00:35:11.914754,624,0.5
2025-09-22 00:35:12.014788,267,0.22
2025-09-22 00:35:12.114818,192,0.15
2025-09-22 00:35:12.214810,304,0.24
2025-09-22 00:35:12.312592,0,0.0
2025-09-22 00:35:12.412721,0,0.0
2025-09-22 00:35:12.514690,128,0.1
2025-09-22 00:35:12.614886,352,0.28
2025-09-22 00:35:12.714733,188,0.15
2025-09-22 00:35:12.814936,750,0.6
2025-09-22 00:35:12.914818,426,0.34
2025-09-22 00:35:13.014823,126,0.1
2025-09-22 00:35:13.114797,634,0.51
2025-09-22 00:35:13.213762,16,0.01
2025-09-22 00:35:13.313674,87,0.07
2025-09-22 00:35:13.414726,307,0.25
2025-09-22 00:35:13.514674,471,0.38
2025-09-22 00:35:13.614738,273,0.22
2025-09-22 00:35:13.714830,361,0.29
2025-09-22 00:35:13.814743,131,0.11
2025-09-22 00:35:13.914916,398,0.32
2025-09-22 00:35:14.014914,496,0.4
2025-09-22 00:35:14.112815,3,0.0
2025-09-22 00:35:14.214668,306,0.25
2025-09-22 00:35:14.314710,875,0.71
2025-09-22 00:35:14.414812,304,0.24
2025-09-22 00:35:14.513741,16,0.01
2025-09-22 00:35:14.615764,1598,1.29
2025-09-22 00:35:14.714819,176,0.14
2025-09-22 00:35:14.815843,4095,3.3
2025-09-22 00:35:14.914740,253,0.2
2025-09-22 00:35:15.014910,406,0.33
2025-09-22 00:35:15.114820,288,0.23
2025-09-22 00:35:15.215702,1211,0.98
2025-09-22 00:35:15.315721,4095,3.3
2025-09-22 00:35:15.415696,1001,0.81
2025-09-22 00:35:15.515703,1662,1.34
2025-09-22 00:35:15.614827,496,0.4
2025-09-22 00:35:15.715811,2016,1.62
2025-09-22 00:35:15.815758,1207,0.97
2025-09-22 00:35:15.915717,2273,1.83
2025-09-22 00:35:16.015781,3029,2.44
2025-09-22 00:35:16.112743,0,0.0
2025-09-22 00:35:16.214706,940,0.76
2025-09-22 00:35:16.314713,158,0.13
2025-09-22 00:35:16.415694,1586,1.28
2025-09-22 00:35:16.514803,146,0.12
2025-09-22 00:35:16.614911,511,0.41
2025-09-22 00:35:16.715791,2394,1.93
2025-09-22 00:35:16.814673,171,0.14
2025-09-22 00:35:16.914670,960,0.77
2025-09-22 00:35:17.015936,4095,3.3
2025-09-22 00:35:17.114643,339,0.27
2025-09-22 00:35:17.214778,129,0.1
2025-09-22 00:35:17.314724,138,0.11
2025-09-22 00:35:17.415742,1287,1.04
2025-09-22 00:35:17.514782,579,0.47
2025-09-22 00:35:17.615735,1469,1.18
2025-09-22 00:35:17.715849,2880,2.32
2025-09-22 00:35:17.813669,31,0.02
2025-09-22 00:35:17.913625,77,0.06
2025-09-22 00:35:18.012823,0,0.0
2025-09-22 00:35:18.114748,335,0.27
2025-09-22 00:35:18.214810,173,0.14
2025-09-22 00:35:18.312682,0,0.0
2025-09-22 00:35:18.414681,128,0.1
2025-09-22 00:35:18.514887,289,0.23
2025-09-22 00:35:18.614731,685,0.55
2025-09-22 00:35:18.713638,92,0.07
2025-09-22 00:35:18.812707,0,0.0
2025-09-22 00:35:18.914683,226,0.18
2025-09-22 00:35:19.015704,4095,3.3
2025-09-22 00:35:19.112606,0,0.0
2025-09-22 00:35:19.214807,107,0.09
2025-09-22 00:35:19.315759,1038,0.84
2025-09-22 00:35:19.414716,682,0.55
2025-09-22 00:35:19.515692,1602,1.29
2025-09-22 00:35:19.612651,0,0.0
2025-09-22 00:35:19.714809,333,0.27
2025-09-22 00:35:19.814915,269,0.22
2025-09-22 00:35:19.914777,256,0.21
2025-09-22 00:35:20.014818,307,0.25
2025-09-22 00:35:20.113662,74,0.06
2025-09-22 00:35:20.212570,0,0.0
2025-09-22 00:35:20.314708,595,0.48
2025-09-22 00:35:20.415807,1501,1.21
2025-09-22 00:35:20.513720,51,0.04
2025-09-22 00:35:20.614807,496,0.4
2025-09-22 00:35:20.714644,192,0.15
2025-09-22 00:35:20.814730,111,0.09
2025-09-22 00:35:20.914724,746,0.6
2025-09-22 00:35:21.014756,138,0.11
2025-09-22 00:35:21.114704,368,0.3
2025-09-22 00:35:21.214689,463,0.37
2025-09-22 00:35:21.314730,246,0.2
2025-09-22 00:35:21.414817,138,0.11
2025-09-22 00:35:21.514750,207,0.17
2025-09-22 00:35:21.614699,489,0.39
2025-09-22 00:35:21.714720,255,0.21
2025-09-22 00:35:21.814812,112,0.09
2025-09-22 00:35:21.914817,108,0.09
2025-09-22 00:35:22.014701,608,0.49
2025-09-22 00:35:22.112642,0,0.0
2025-09-22 00:35:22.214759,215,0.17
2025-09-22 00:35:22.314744,746,0.6
2025-09-22 00:35:22.414814,352,0.28
2025-09-22 00:35:22.512614,2,0.0
2025-09-22 00:35:22.613843,43,0.03
2025-09-22 00:35:22.714752,415,0.33
2025-09-22 00:35:22.812683,0,0.0
2025-09-22 00:35:22.913698,17,0.01
2025-09-22 00:35:23.012568,0,0.0
2025-09-22 00:35:23.113783,25,0.02
2025-09-22 00:35:23.214810,601,0.48
2025-09-22 00:35:23.314656,299,0.24
2025-09-22 00:35:23.414668,665,0.54
2025-09-22 00:35:23.513734,14,0.01
2025-09-22 00:35:23.613873,26,0.02
2025-09-22 00:35:23.712715,0,0.0
2025-09-22 00:35:23.814795,187,0.15
2025-09-22 00:35:23.914781,670,0.54
2025-09-22 00:35:24.012718,0,0.0
2025-09-22 00:35:24.112634,0,0.0
2025-09-22 00:35:24.214668,129,0.1
2025-09-22 00:35:24.317775,355,0.29
2025-09-22 00:35:24.414645,136,0.11
2025-09-22 00:35:24.514782,254,0.2
2025-09-22 00:35:24.614837,209,0.17
2025-09-22 00:35:24.714773,187,0.15
2025-09-22 00:35:24.814647,124,0.1
2025-09-22 00:35:24.914780,559,0.45
2025-09-22 00:35:25.012803,0,0.0
2025-09-22 00:35:25.113725,78,0.06
2025-09-22 00:35:25.214787,465,0.37
2025-09-22 00:35:25.312814,0,0.0
2025-09-22 00:35:25.412787,1,0.0
2025-09-22 00:35:25.513753,51,0.04
2025-09-22 00:35:25.612713,0,0.0
2025-09-22 00:35:25.714780,261,0.21
2025-09-22 00:35:25.813631,81,0.07
2025-09-22 00:35:25.913619,84,0.07
2025-09-22 00:35:26.012807,0,0.0
2025-09-22 00:35:26.114643,105,0.08
2025-09-22 00:35:26.213620,21,0.02
2025-09-22 00:35:26.319709,144,0.12
2025-09-22 00:35:26.414790,566,0.46
2025-09-22 00:35:26.514896,186,0.15
2025-09-22 00:35:26.614737,460,0.37
2025-09-22 00:35:26.714783,218,0.18
2025-09-22 00:35:26.814783,191,0.15
2025-09-22 00:35:26.914749,304,0.24
2025-09-22 00:35:27.014783,769,0.62
2025-09-22 00:35:27.114780,264,0.21
2025-09-22 00:35:27.214645,508,0.41
2025-09-22 00:35:27.315858,1315,1.06
2025-09-22 00:35:27.414642,852,0.69
2025-09-22 00:35:27.514649,563,0.45
2025-09-22 00:35:27.614782,417,0.34
2025-09-22 00:35:27.714863,446,0.36
2025-09-22 00:35:27.814644,469,0.38
2025-09-22 00:35:27.914692,390,0.31
2025-09-22 00:35:28.014733,937,0.76
2025-09-22 00:35:28.114693,331,0.27
2025-09-22 00:35:28.214752,530,0.43
2025-09-22 00:35:28.314793,795,0.64
2025-09-22 00:35:28.415823,2299,1.85
2025-09-22 00:35:28.514891,392,0.32
2025-09-22 00:35:28.615732,1252,1.01
2025-09-22 00:35:28.715841,1871,1.51
2025-09-22 00:35:28.814784,411,0.33
2025-09-22 00:35:28.914887,320,0.26
2025-09-22 00:35:29.015836,1775,1.43
2025-09-22 00:35:29.115694,4095,3.3
2025-09-22 00:35:29.215899,1040,0.84
2025-09-22 00:35:29.315799,1818,1.47
2025-09-22 00:35:29.414666,704,0.57
2025-09-22 00:35:29.514647,265,0.21
2025-09-22 00:35:29.615813,1394,1.12
2025-09-22 00:35:29.714796,592,0.48
2025-09-22 00:35:29.814643,942,0.76
2025-09-22 00:35:29.914654,426,0.34
2025-09-22 00:35:30.014758,213,0.17
2025-09-22 00:35:30.114698,176,0.14
2025-09-22 00:35:30.212569,0,0.0
2025-09-22 00:35:30.314796,374,0.3
2025-09-22 00:35:30.414800,589,0.47
2025-09-22 00:35:30.512710,0,0.0
2025-09-22 00:35:30.613747,26,0.02
2025-09-22 00:35:30.714925,907,0.73
2025-09-22 00:35:30.815704,1194,0.96
2025-09-22 00:35:30.912568,0,0.0
2025-09-22 00:35:31.014687,755,0.61
2025-09-22 00:35:31.114787,189,0.15
2025-09-22 00:35:31.214644,541,0.44
2025-09-22 00:35:31.314644,254,0.2
2025-09-22 00:35:31.414726,252,0.2
2025-09-22 00:35:31.513619,55,0.04
2025-09-22 00:35:31.614785,970,0.78
2025-09-22 00:35:31.715786,1991,1.6
2025-09-22 00:35:31.814792,400,0.32
2025-09-22 00:35:31.914698,287,0.23
2025-09-22 00:35:32.014670,185,0.15
2025-09-22 00:35:32.115694,1392,1.12
2025-09-22 00:35:32.212632,7,0.01
2025-09-22 00:35:32.314796,442,0.36
2025-09-22 00:35:32.414739,240,0.19
2025-09-22 00:35:32.515722,1184,0.95
2025-09-22 00:35:32.615726,1616,1.3
2025-09-22 00:35:32.714691,236,0.19
2025-09-22 00:35:32.815692,1655,1.33
2025-09-22 00:35:32.914761,222,0.18
2025-09-22 00:35:33.015702,1012,0.82
2025-09-22 00:35:33.115706,1097,0.88
2025-09-22 00:35:33.212662,0,0.0
2025-09-22 00:35:33.314684,330,0.27
2025-09-22 00:35:33.415731,1458,1.17
2025-09-22 00:35:33.514647,121,0.1
2025-09-22 00:35:33.614796,465,0.37
2025-09-22 00:35:33.715782,1223,0.99
2025-09-22 00:35:33.815754,2559,2.06
2025-09-22 00:35:33.914684,799,0.64
2025-09-22 00:35:34.016019,1214,0.98
2025-09-22 00:35:34.115699,1155,0.93
2025-09-22 00:35:34.215813,4095,3.3
2025-09-22 00:35:34.314780,944,0.76
2025-09-22 00:35:34.414684,897,0.72
2025-09-22 00:35:34.515809,1351,1.09
2025-09-22 00:35:34.614645,177,0.14
2025-09-22 00:35:34.714893,449,0.36
2025-09-22 00:35:34.814643,165,0.13
2025-09-22 00:35:34.914724,142,0.11
2025-09-22 00:35:35.014897,258,0.21
2025-09-22 00:35:35.113688,99,0.08
2025-09-22 00:35:35.214658,175,0.14
2025-09-22 00:35:35.313642,21,0.02
2025-09-22 00:35:35.414764,791,0.64
2025-09-22 00:35:35.512671,0,0.0
2025-09-22 00:35:35.614643,141,0.11
2025-09-22 00:35:35.715715,1279,1.03
2025-09-22 00:35:35.814784,463,0.37
2025-09-22 00:35:35.914686,176,0.14
2025-09-22 00:35:36.014795,465,0.37
2025-09-22 00:35:36.114716,146,0.12
2025-09-22 00:35:36.214753,101,0.08
2025-09-22 00:35:36.314760,493,0.4
2025-09-22 00:35:36.414813,201,0.16
2025-09-22 00:35:36.514665,193,0.16
2025-09-22 00:35:36.614683,102,0.08
2025-09-22 00:35:36.713618,51,0.04
2025-09-22 00:35:36.814644,217,0.17
2025-09-22 00:35:36.914688,193,0.16
2025-09-22 00:35:37.014693,528,0.43
2025-09-22 00:35:37.114684,979,0.79
2025-09-22 00:35:37.214688,551,0.44
2025-09-22 00:35:37.314644,157,0.13
2025-09-22 00:35:37.413776,14,0.01
2025-09-22 00:35:37.513743,90,0.07
2025-09-22 00:35:37.615695,1023,0.82
2025-09-22 00:35:37.714893,125,0.1
2025-09-22 00:35:37.814794,831,0.67
2025-09-22 00:35:37.914887,137,0.11
2025-09-22 00:35:38.013671,63,0.05
2025-09-22 00:35:38.114754,612,0.49
2025-09-22 00:35:38.214711,388,0.31
2025-09-22 00:35:38.313711,85,0.07
2025-09-22 00:35:38.414644,274,0.22
2025-09-22 00:35:38.513840,52,0.04
2025-09-22 00:35:38.613809,45,0.04
2025-09-22 00:35:38.714651,332,0.27
2025-09-22 00:35:38.814732,155,0.12
2025-09-22 00:35:38.914684,298,0.24
2025-09-22 00:35:39.014754,320,0.26
2025-09-22 00:35:39.112607,0,0.0
2025-09-22 00:35:39.214694,570,0.46
2025-09-22 00:35:39.312673,0,0.0
2025-09-22 00:35:39.414870,186,0.15
2025-09-22 00:35:39.514715,172,0.14
2025-09-22 00:35:39.614645,117,0.09
2025-09-22 00:35:39.712690,0,0.0
2025-09-22 00:35:39.814815,271,0.22
2025-09-22 00:35:39.914813,358,0.29
2025-09-22 00:35:40.014776,503,0.41
2025-09-22 00:35:40.114741,122,0.1
2025-09-22 00:35:40.214840,148,0.12
2025-09-22 00:35:40.314690,464,0.37
2025-09-22 00:35:40.414680,431,0.35
2025-09-22 00:35:40.512718,0,0.0
2025-09-22 00:35:40.613736,96,0.08
2025-09-22 00:35:40.714635,415,0.33
2025-09-22 00:35:40.814738,400,0.32
2025-09-22 00:35:40.914655,579,0.47
2025-09-22 00:35:41.014784,839,0.68
2025-09-22 00:35:41.114661,171,0.14
2025-09-22 00:35:41.214747,272,0.22
2025-09-22 00:35:41.315679,1316,1.06
2025-09-22 00:35:41.414787,281,0.23
2025-09-22 00:35:41.514772,485,0.39
2025-09-22 00:35:41.614650,723,0.58
2025-09-22 00:35:41.714785,483,0.39
2025-09-22 00:35:41.813761,96,0.08
2025-09-22 00:35:41.913739,69,0.06
2025-09-22 00:35:42.014791,474,0.38
2025-09-22 00:35:42.114791,243,0.2
2025-09-22 00:35:42.215812,1195,0.96
2025-09-22 00:35:42.314873,438,0.35
2025-09-22 00:35:42.414686,481,0.39
2025-09-22 00:35:42.514784,320,0.26
2025-09-22 00:35:42.615855,1279,1.03
2025-09-22 00:35:42.715839,1022,0.82
2025-09-22 00:35:42.814667,510,0.41
2025-09-22 00:35:42.915929,1653,1.33
2025-09-22 00:35:43.015847,1019,0.82
2025-09-22 00:35:43.115671,1805,1.45
2025-09-22 00:35:43.215763,2253,1.82
2025-09-22 00:35:43.314766,819,0.66
2025-09-22 00:35:43.414729,335,0.27
2025-09-22 00:35:43.514656,899,0.72
2025-09-22 00:35:43.614751,931,0.75
2025-09-22 00:35:43.715745,1223,0.99
2025-09-22 00:35:43.815856,4095,3.3
2025-09-22 00:35:43.915672,3399,2.74
2025-09-22 00:35:44.014745,470,0.38
2025-09-22 00:35:44.114689,176,0.14
2025-09-22 00:35:44.214690,212,0.17
2025-09-22 00:35:44.314896,688,0.55
2025-09-22 00:35:44.415735,2521,2.03
2025-09-22 00:35:44.514885,341,0.27
2025-09-22 00:35:44.614947,127,0.1
2025-09-22 00:35:44.714886,706,0.57
2025-09-22 00:35:44.814795,320,0.26
2025-09-22 00:35:44.914681,336,0.27
2025-09-22 00:35:45.014757,192,0.15
2025-09-22 00:35:45.114729,336,0.27
2025-09-22 00:35:45.214751,249,0.2
2025-09-22 00:35:45.315718,1013,0.82
2025-09-22 00:35:45.415766,3211,2.59
2025-09-22 00:35:45.514663,490,0.39
2025-09-22 00:35:45.614787,361,0.29
2025-09-22 00:35:45.714647,751,0.61
2025-09-22 00:35:45.814752,803,0.65
2025-09-22 00:35:45.914698,293,0.24
2025-09-22 00:35:46.014659,359,0.29
2025-09-22 00:35:46.112547,0,0.0
2025-09-22 00:35:46.215898,1201,0.97
2025-09-22 00:35:46.313715,43,0.03
2025-09-22 00:35:46.414763,951,0.77
2025-09-22 00:35:46.515810,1195,0.96
2025-09-22 00:35:46.614789,241,0.19
2025-09-22 00:35:46.714712,375,0.3
2025-09-22 00:35:46.814716,528,0.43
2025-09-22 00:35:46.914646,417,0.34
2025-09-22 00:35:47.014768,249,0.2
2025-09-22 00:35:47.113740,55,0.04
2025-09-22 00:35:47.214677,403,0.32
2025-09-22 00:35:47.313756,55,0.04
2025-09-22 00:35:47.414901,112,0.09
2025-09-22 00:35:47.514719,368,0.3
2025-09-22 00:35:47.614783,524,0.42
2025-09-22 00:35:47.714787,439,0.35
2025-09-22 00:35:47.812698,0,0.0
2025-09-22 00:35:47.914759,228,0.18
2025-09-22 00:35:48.014772,144,0.12
2025-09-22 00:35:48.115781,1135,0.91
2025-09-22 00:35:48.214688,378,0.3
2025-09-22 00:35:48.315712,1392,1.12
2025-09-22 00:35:48.414878,221,0.18
2025-09-22 00:35:48.514804,176,0.14
2025-09-22 00:35:48.615758,1943,1.57
2025-09-22 00:35:48.714682,432,0.35
2025-09-22 00:35:48.814887,368,0.3
2025-09-22 00:35:48.915917,2286,1.84
2025-09-22 00:35:49.015921,2221,1.79
2025-09-22 00:35:49.116450,2701,2.18
2025-09-22 00:35:49.215670,2396,1.93
2025-09-22 00:35:49.315733,1246,1.0
2025-09-22 00:35:49.415771,1145,0.92
2025-09-22 00:35:49.514695,668,0.54
2025-09-22 00:35:49.614627,462,0.37
2025-09-22 00:35:49.715011,752,0.61
2025-09-22 00:35:49.815812,1904,1.53
2025-09-22 00:35:49.914689,653,0.53
2025-09-22 00:35:50.014863,976,0.79
2025-09-22 00:35:50.115736,1535,1.24
2025-09-22 00:35:50.214809,332,0.27
2025-09-22 00:35:50.314785,619,0.5
2025-09-22 00:35:50.414665,161,0.13
2025-09-22 00:35:50.514652,442,0.36
2025-09-22 00:35:50.614628,444,0.36
2025-09-22 00:35:50.715076,168,0.14
2025-09-22 00:35:50.815852,1419,1.14
2025-09-22 00:35:50.912806,0,0.0
2025-09-22 00:35:51.014706,576,0.46
2025-09-22 00:35:51.113714,16,0.01
2025-09-22 00:35:51.214652,640,0.52
2025-09-22 00:35:51.314656,649,0.52
2025-09-22 00:35:51.414787,464,0.37
2025-09-22 00:35:51.515808,1165,0.94
2025-09-22 00:35:51.614632,271,0.22
2025-09-22 00:35:51.714651,162,0.13
2025-09-22 00:35:51.814677,212,0.17
2025-09-22 00:35:51.914763,135,0.11
2025-09-22 00:35:52.014867,659,0.53
2025-09-22 00:35:52.114760,247,0.2
2025-09-22 00:35:52.214645,560,0.45
2025-09-22 00:35:52.314663,304,0.24
2025-09-22 00:35:52.414890,170,0.14
2025-09-22 00:35:52.514788,633,0.51
2025-09-22 00:35:52.614687,862,0.69
2025-09-22 00:35:52.714633,442,0.36
2025-09-22 00:35:52.814659,118,0.1
2025-09-22 00:35:52.912793,0,0.0
2025-09-22 00:35:53.014886,273,0.22
2025-09-22 00:35:53.114804,349,0.28
2025-09-22 00:35:53.213850,23,0.02
2025-09-22 00:35:53.314762,243,0.2
2025-09-22 00:35:53.414896,377,0.3
2025-09-22 00:35:53.514645,358,0.29
2025-09-22 00:35:53.614755,343,0.28
2025-09-22 00:35:53.714785,199,0.16
2025-09-22 00:35:53.814772,326,0.26
2025-09-22 00:35:53.914700,355,0.29
2025-09-22 00:35:54.014822,153,0.12
2025-09-22 00:35:54.114699,161,0.13
2025-09-22 00:35:54.214784,458,0.37
2025-09-22 00:35:54.314892,305,0.25
2025-09-22 00:35:54.414784,346,0.28
2025-09-22 00:35:54.514626,279,0.22
2025-09-22 00:35:54.614682,272,0.22
2025-09-22 00:35:54.714896,234,0.19
2025-09-22 00:35:54.814672,400,0.32
2025-09-22 00:35:54.914773,256,0.21
2025-09-22 00:35:55.013606,69,0.06
2025-09-22 00:35:55.114765,438,0.35
2025-09-22 00:35:55.214716,298,0.24
2025-09-22 00:35:55.313616,11,0.01
2025-09-22 00:35:55.414671,289,0.23
2025-09-22 00:35:55.514721,154,0.12
2025-09-22 00:35:55.614623,350,0.28
2025-09-22 00:35:55.714675,196,0.16
2025-09-22 00:35:55.814814,270,0.22
2025-09-22 00:35:55.914697,289,0.23
2025-09-22 00:35:56.014682,150,0.12
2025-09-22 00:35:56.114622,127,0.1
2025-09-22 00:35:56.214650,164,0.13
2025-09-22 00:35:56.314848,511,0.41
2025-09-22 00:35:56.414638,355,0.29
2025-09-22 00:35:56.514747,170,0.14
2025-09-22 00:35:56.614633,379,0.31
2025-09-22 00:35:56.714759,254,0.2
2025-09-22 00:35:56.814869,146,0.12
2025-09-22 00:35:56.914774,523,0.42
2025-09-22 00:35:57.014673,250,0.2
2025-09-22 00:35:57.114621,134,0.11
2025-09-22 00:35:57.214622,244,0.2
2025-09-22 00:35:57.314759,659,0.53
2025-09-22 00:35:57.413846,21,0.02
2025-09-22 00:35:57.515728,1010,0.81
2025-09-22 00:35:57.614626,304,0.24
2025-09-22 00:35:57.714621,336,0.27
2025-09-22 00:35:57.814762,299,0.24
2025-09-22 00:35:57.914737,397,0.32
2025-09-22 00:35:58.015922,1515,1.22
2025-09-22 00:35:58.114763,822,0.66
2025-09-22 00:35:58.214625,228,0.18
2025-09-22 00:35:58.314654,187,0.15
2025-09-22 00:35:58.413603,80,0.06
2025-09-22 00:35:58.515698,1140,0.92
2025-09-22 00:35:58.614622,465,0.37
2025-09-22 00:35:58.714622,211,0.17
2025-09-22 00:35:58.815678,1785,1.44
2025-09-22 00:35:58.915694,2368,1.91
2025-09-22 00:35:59.014757,545,0.44
2025-09-22 00:35:59.115671,1092,0.88
2025-09-22 00:35:59.215672,4095,3.3
2025-09-22 00:35:59.316637,2880,2.32
2025-09-22 00:35:59.414730,293,0.24
2025-09-22 00:35:59.514779,507,0.41
2025-09-22 00:35:59.614628,444,0.36
2025-09-22 00:35:59.713596,82,0.07
2025-09-22 00:35:59.815762,1521,1.23
2025-09-22 00:35:59.915711,2879,2.32
2025-09-22 00:36:00.014645,590,0.48
2025-09-22 00:36:00.114769,448,0.36
2025-09-22 00:36:00.215675,1023,0.82
2025-09-22 00:36:00.315715,1443,1.16
2025-09-22 00:36:00.415824,3187,2.57
2025-09-22 00:36:00.514665,400,0.32
2025-09-22 00:36:00.615708,1563,1.26
2025-09-22 00:36:00.713597,14,0.01
2025-09-22 00:36:00.815775,1407,1.13
2025-09-22 00:36:00.915763,4095,3.3
2025-09-22 00:36:01.014631,429,0.35
2025-09-22 00:36:01.114766,269,0.22
2025-09-22 00:36:01.215817,1902,1.53
2025-09-22 00:36:01.315840,1426,1.15
2025-09-22 00:36:01.415825,1229,0.99
2025-09-22 00:36:01.515703,1809,1.46
2025-09-22 00:36:01.614622,314,0.25
2025-09-22 00:36:01.714657,578,0.47
2025-09-22 00:36:01.814796,511,0.41
2025-09-22 00:36:01.915784,1558,1.26
2025-09-22 00:36:02.013816,21,0.02
2025-09-22 00:36:02.113972,30,0.02
2025-09-22 00:36:02.214625,528,0.43
2025-09-22 00:36:02.314641,928,0.75
2025-09-22 00:36:02.414730,617,0.5
