Timestamp,Raw,Voltage
2025-09-22 00:38:30.879059,305,0.25
2025-09-22 00:38:30.978167,18,0.01
2025-09-22 00:38:31.080220,1774,1.43
2025-09-22 00:38:31.180182,1648,1.33
2025-09-22 00:38:31.280244,1392,1.12
2025-09-22 00:38:31.380108,2864,2.31
2025-09-22 00:38:31.480185,1267,1.02
2025-09-22 00:38:31.580325,4095,3.3
2025-09-22 00:38:31.679305,245,0.2
2025-09-22 00:38:31.779229,849,0.68
2025-09-22 00:38:31.879171,154,0.12
2025-09-22 00:38:31.979064,479,0.39
2025-09-22 00:38:32.079075,373,0.3
2025-09-22 00:38:32.179193,193,0.16
2025-09-22 00:38:32.279174,245,0.2
2025-09-22 00:38:32.378176,55,0.04
2025-09-22 00:38:32.479122,189,0.15
2025-09-22 00:38:32.579110,313,0.25
2025-09-22 00:38:32.679148,363,0.29
2025-09-22 00:38:32.779139,336,0.27
2025-09-22 00:38:32.879057,235,0.19
2025-09-22 00:38:32.979083,498,0.4
2025-09-22 00:38:33.079058,289,0.23
2025-09-22 00:38:33.178219,71,0.06
2025-09-22 00:38:33.278144,38,0.03
2025-09-22 00:38:33.379293,198,0.16
2025-09-22 00:38:33.478146,90,0.07
2025-09-22 00:38:33.578010,72,0.06
2025-09-22 00:38:33.679099,106,0.09
2025-09-22 00:38:33.779074,378,0.3
2025-09-22 00:38:33.879072,113,0.09
2025-09-22 00:38:33.978054,80,0.06
2025-09-22 00:38:34.079059,240,0.19
2025-09-22 00:38:34.179095,302,0.24
2025-09-22 00:38:34.279063,339,0.27
2025-09-22 00:38:34.382836,601,0.48
2025-09-22 00:38:34.479195,604,0.49
2025-09-22 00:38:34.579058,190,0.15
2025-09-22 00:38:34.679200,383,0.31
2025-09-22 00:38:34.779195,705,0.57
2025-09-22 00:38:34.880139,2859,2.3
2025-09-22 00:38:34.979109,554,0.45
2025-09-22 00:38:35.080251,1883,1.52
2025-09-22 00:38:35.179841,352,0.28
2025-09-22 00:38:35.280190,2905,2.34
2025-09-22 00:38:35.379213,269,0.22
2025-09-22 00:38:35.479161,428,0.34
2025-09-22 00:38:35.580229,2335,1.88
2025-09-22 00:38:35.680170,1047,0.84
2025-09-22 00:38:35.780246,2478,2.0
2025-09-22 00:38:35.880261,1991,1.6
2025-09-22 00:38:35.980132,1616,1.3
2025-09-22 00:38:36.078066,75,0.06
2025-09-22 00:38:36.178020,90,0.07
2025-09-22 00:38:36.280253,1686,1.36
2025-09-22 00:38:36.379213,859,0.69
2025-09-22 00:38:36.477060,0,0.0
2025-09-22 00:38:36.578024,15,0.01
2025-09-22 00:38:36.680215,1664,1.34
2025-09-22 00:38:36.780214,1506,1.21
2025-09-22 00:38:36.879059,186,0.15
2025-09-22 00:38:36.978230,79,0.06
2025-09-22 00:38:37.079124,652,0.53
2025-09-22 00:38:37.179153,400,0.32
2025-09-22 00:38:37.279207,380,0.31
2025-09-22 00:38:37.379099,165,0.13
2025-09-22 00:38:37.479195,229,0.18
2025-09-22 00:38:37.579088,156,0.13
2025-09-22 00:38:37.678099,45,0.04
2025-09-22 00:38:37.779074,510,0.41
2025-09-22 00:38:37.879201,320,0.26
2025-09-22 00:38:37.980094,2067,1.67
2025-09-22 00:38:38.079167,918,0.74
2025-09-22 00:38:38.179106,309,0.25
2025-09-22 00:38:38.279114,263,0.21
2025-09-22 00:38:38.379073,266,0.21
2025-09-22 00:38:38.478095,94,0.08
2025-09-22 00:38:38.579184,166,0.13
2025-09-22 00:38:38.679100,473,0.38
2025-09-22 00:38:38.778159,70,0.06
